chr17	41521260	41562088	SE427	4.162	+	1733.2	17	0.85
chr18	28809798	28837002	SE428	4.154	+	1831	14	0.9
chr6	138170369	138195778	SE429	4.147	+	1965.4	12	0.89
chr11	34642008	34677264	SE430	4.116	+	1832.2	15	0.91
chr10	63778488	63811432	SE431	4.112	+	1749.5	17	0.91
chr16	15735239	15746469	SE432	4.101	+	1818.1	11	0.98
chr20	52514736	52566607	SE433	4.064	+	2000.8	11	0.88
chr12	76412165	76428284	SE434	3.997	+	2005.3	11	0.89
chr4	79472271	79491282	SE435	3.983	+	1767.2	10	1.09
chr2	239193794	239200210	SE436	3.978	+	2004.9	18	0.96
chr1	85739898	85764560	SE437	3.958	+	1621.7	10	0.86
chr7	17691605	17737455	SE438	3.951	+	1576	10	0.89
chr17	33565467	33581532	SE439	3.943	+	1833.9	9	0.98
chr4	74963953	74983226	SE440	3.933	+	1625.3	13	0.9
chr18	21404338	21430197	SE441	3.931	+	1490.3	10	0.87
chr5	90674820	90680797	SE442	3.92	+	2002.8	12	0.89
chr10	71076025	71149983	SE443	3.917	+	1539.8	12	0.98
chr9	12812190	12818500	SE444	3.886	+	1663.9	9	0.88
chr16	30751231	30759918	SE445	3.876	+	1419.9	10	1.06
chr4	100735491	100750192	SE446	3.872	+	1487.8	9	1.09
chr12	64291588	64325811	SE447	3.864	+	1753.7	9	0.86
chr3	190230933	190261628	SE448	3.859	+	1839.9	9	0.87
chr12	66322924	66352244	SE449	3.8	+	1999	9	0.87
chr18	28999180	29035950	SE450	3.796	+	2536.8	22	1.03
chr14	55537424	55545087	SE451	3.78	+	1675	11	0.87
chr6	30843343	30856360	SE452	3.764	+	1539.2	14	0.91
chr12	10868476	10876982	SE453	3.739	+	1536.7	16	0.91
chr6	2809222	2819850	SE454	3.735	+	1746.9	9	0.98
chr16	85027528	85045778	SE455	3.716	+	1421.3	12	0.89
chr14	85876587	85910709	SE456	3.701	+	1734.9	9	0.87
chr11	67001691	67061252	SE457	3.681	+	1678.1	11	0.97
chr16	20908418	20926293	SE458	3.654	+	1673.1	10	0.88
chr20	45943438	45963318	SE459	3.651	+	1589.9	14	0.83
chr7	18547459	18560584	SE460	3.648	+	1679.3	12	0.98
chr18	11849691	11860591	SE461	3.621	+	1677.5	15	0.83
chr7	100727982	100785011	SE462	3.618	+	1337.4	9	0.86
chr2	70139406	70174866	SE463	3.612	+	1857.1	11	0.98
chr6	35551992	35574047	SE464	3.61	+	1662.5	12	0.89
chr12	46654330	46664369	SE465	3.607	+	1577.7	20	0.96
chr19	12885321	12918260	SE466	3.599	+	1664.1	9	0.87
chr12	96587641	96593884	SE467	3.579	+	1454	12	0.89
chr15	45923627	45941677	SE468	3.576	+	1339.2	29	0.87
chr1	113148307	113180921	SE469	3.571	+	1661.9	27	0.92
chr19	44243756	44270627	SE470	3.566	+	1575.1	22	1.03
chr1	24642950	24657361	SE471	3.56	+	1332	15	0.98
chr8	49830932	49838257	SE472	3.559	+	1408.8	22	0.95
chr18	29061495	29094170	SE473	3.55	+	1746.6	19	0.91
chr8	134332111	134354578	SE474	3.55	+	1671.9	10	0.87
chr6	12007727	12014557	SE475	3.532	+	1581.6	14	0.97
chr3	57763566	57802408	SE476	3.508	+	1567.2	11	0.89
chr10	3909580	3988861	SE477	3.5	+	1845.8	12	0.89
chr13	45768855	45795077	SE478	3.5	+	1386.2	9	0.87
chr13	76278393	76291020	SE479	3.498	+	1582.6	17	0.91
chr1	234783377	234797664	SE480	3.478	+	1827.4	14	0.9
chr22	37904651	37942093	SE481	3.477	+	1572.6	10	0.87
chr14	23754186	23792269	SE482	3.472	+	1409.4	14	0.9
chr6	53475615	53494876	SE483	3.449	+	1854.1	15	0.97
chr17	62158811	62208588	SE484	3.448	+	1645.1	9	0.86
chr9	27495967	27530301	SE485	3.444	+	1408.2	10	0.88
chr5	66174193	66194979	SE486	3.443	+	1516.7	11	0.88
chr6	126261190	126279446	SE487	3.443	+	1449.7	11	0.89
chr11	13280275	13300420	SE488	3.437	+	1573.3	10	0.98
chr12	18413376	18428965	SE489	3.414	+	1643.3	16	0.91
chr15	50644841	50649205	SE490	3.387	+	1326.2	13	0.96
chr1	40399471	40481742	SE491	3.384	+	1566.3	13	0.85
chr3	30637517	30673789	SE492	3.371	+	1381.1	12	0.89
chr3	111564916	111594010	SE493	3.37	+	1337	15	0.9
chr10	35007955	35063376	SE494	3.366	+	1661.9	15	0.9
chr6	136603259	136612369	SE495	3.364	+	1326.3	9	0.98
chr3	171847057	171901454	SE496	3.355	+	1455	12	1.06
chr6	74404237	74434434	SE497	3.351	+	1845.6	16	0.96
chr8	102063615	102121421	SE498	3.35	+	1592.7	13	0.98
chr12	104674095	104697889	SE499	3.339	+	1854.7	17	0.91
chr1	241753924	241776782	SE500	3.334	+	1387.6	13	0.89
chr20	52227651	52241045	SE501	3.328	+	1457.9	11	0.98
chr2	150982251	151001021	SE502	3.316	+	1379.2	19	0.87
chr12	56308181	56334014	SE503	3.306	+	1846.1	11	0.88
chr21	39605875	39678817	SE504	3.306	+	1418.9	9	0.87
chr3	10230752	10248068	SE505	3.284	+	1590.5	16	0.91
chr20	270605	308467	SE506	3.26	+	1330.7	9	0.89
chr13	97873773	97879593	SE507	3.256	+	1565.1	16	0.96
chr15	56283637	56312167	SE508	3.251	+	1842.7	16	0.97
chr21	36235545	36263788	SE509	3.25	+	1593.6	9	0.87
chr1	36838514	36864027	SE510	3.234	+	1857	10	0.87
chr12	53253258	53273364	SE511	3.231	+	1861	24	0.94
chr2	36579574	36616305	SE512	3.229	+	1380.9	13	0.98
chr1	153917802	153964611	SE513	3.223	+	1486.6	13	0.97
chr1	233221204	233251425	SE514	3.217	+	1458.3	10	0.89
chr9	130296401	130346489	SE515	3.186	+	1407.6	11	0.89
chr2	106012237	106027193	SE516	3.182	+	1461.5	14	0.9
chr10	63642218	63665333	SE517	3.178	+	1624.8	14	0.83
chr17	27037570	27056510	SE518	3.17	+	1447.8	10	0.83
chr17	41465704	41497011	SE519	3.17	+	1586.9	62	0.96
chr12	54671509	54678407	SE520	3.163	+	1417.1	12	0.89
chr8	128672728	128683894	SE521	3.15	+	1376.4	10	0.97
chr3	190283472	190315501	SE522	3.146	+	1325.3	14	0.9
chr19	42745662	42787921	SE523	3.141	+	1567.9	17	0.9
chr12	109084829	109096056	SE524	3.131	+	1584.1	12	1.05
chr6	7108052	7162107	SE525	3.107	+	1853.9	17	0.91
chr19	33840577	33869873	SE526	3.087	+	1443.8	14	0.9
chr12	12939643	12973375	SE527	3.086	+	1326.7	11	1.07
chr20	3766735	3802037	SE528	3.08	+	1678.7	11	0.98
chrX	107638303	107645211	SE529	3.066	+	1586.6	10	0.98
chr16	14580272	14606109	SE530	3.064	+	1449.3	13	0.9
chr8	128217411	128238228	SE531	3.054	+	1486.3	15	0.9
chr15	90930860	90964046	SE532	3.051	+	1542.3	25	0.97
chr5	52702101	52724659	SE533	3.049	+	1399.9	15	0.97
chr6	26269452	26314153	SE534	3.042	+	1434.7	9	0.98
chr8	128861093	128888917	SE535	3.041	+	1589.9	9	0.98
chr17	49196703	49200486	SE536	3.032	+	1445.9	12	0.89
chr22	18110880	18122715	SE537	3.03	+	1619.4	13	1.06
chr2	231531321	231559316	SE538	3.021	+	1438.1	36	0.85
chr18	57566150	57595277	SE539	3.02	+	1433.6	20	1.05
chr13	46029837	46093242	SE540	3.009	+	1410.7	10	0.83
chr20	61552573	61570293	SE541	2.999	+	1516.2	11	0.88
chr7	107199726	107206065	SE542	2.998	+	1402.1	17	0.85
chr4	177908832	177945651	SE543	2.996	+	1400.5	12	0.89
chr17	34104987	34122179	SE544	2.988	+	1442.8	12	0.98
chr8	141727847	141738111	SE545	2.958	+	1324.8	12	0.89
chr19	49375322	49382223	SE546	2.953	+	1846.2	12	0.88
chr12	96808227	96823181	SE547	2.944	+	1415.6	11	0.89
chr16	82089345	82106250	SE548	2.943	+	1517.2	19	0.91
chr17	39928124	39958007	SE549	2.938	+	1551.2	11	0.88
chr7	44672980	44680489	SE550	2.936	+	1400.8	13	0.83
chr12	122219590	122251849	SE551	2.931	+	1546.3	13	0.89
chr19	13260341	13281217	SE552	2.931	+	1299	10	0.98
chr9	124030543	124052099	SE553	2.927	+	1510.3	11	0.89
chr12	76244152	76272897	SE554	2.92	+	1441.3	11	1.01
chr12	108953569	108960474	SE555	2.915	+	1550.2	23	0.87
chr10	5580710	5610321	SE556	2.881	+	1296.9	20	0.86
chr12	6381480	6405717	SE557	2.881	+	1447	43	0.94
chr16	75337744	75341144	SE558	2.879	+	1541.7	12	0.89
chr17	33894718	33916989	SE559	2.876	+	1430.9	54	0.86
chr19	14605589	14683323	SE560	2.872	+	1744.8	18	0.86
chr22	41023929	41051108	SE561	2.871	+	1556.2	13	0.9
chr7	104601395	104625692	SE562	2.865	+	1736	16	0.85
chr1	161122981	161153031	SE563	2.864	+	1304.3	13	1.02
chr1	223887987	223929035	SE564	2.861	+	1564.8	10	0.98
chr22	39077306	39115021	SE565	2.855	+	1374.6	16	1.01
chr2	31605780	31639820	SE566	2.855	+	1340.2	11	0.89
chr12	47051811	47072955	SE567	2.843	+	1557.2	9	0.87
chr3	96677681	96689813	SE568	2.843	+	1558.5	9	0.87
chr16	53113456	53134428	SE569	2.835	+	1302.9	13	0.9
chr1	234630979	234680037	SE570	2.833	+	1516.9	18	0.86
chr2	197096698	197110279	SE571	2.831	+	1364.5	12	0.84
chr10	99443254	99451023	SE572	2.821	+	1320.9	12	0.97
chr14	64968093	64977945	SE573	2.8	+	1297.6	14	0.84
chr3	50328779	50396990	SE574	2.781	+	1427.8	19	0.87
chr8	48263187	48272389	SE575	2.77	+	1373.7	27	0.94
chr9	129550741	129570513	SE576	2.767	+	1388.9	28	0.85
chr16	56639660	56661121	SE577	2.744	+	1342.1	17	0.86
chr13	99128515	99162731	SE578	2.741	+	1548.8	13	0.89
chr3	156468286	156511425	SE579	2.739	+	1421.6	13	0.97
chr10	102124700	102135269	SE580	2.738	+	1433.2	15	0.9
chr6	159193609	159240869	SE581	2.733	+	1294.3	25	0.99
chr6	36634544	36651904	SE582	2.721	+	1439.7	15	0.84
chr12	51006807	51016403	SE583	2.714	+	1569.8	13	0.9
chr14	105433246	105452814	SE584	2.714	+	1484.5	10	0.88
chr22	36278992	36318390	SE585	2.707	+	1305.8	10	0.98
chr8	48289964	48300860	SE586	2.7	+	1647.4	10	0.87
chr15	51169003	51178412	SE587	2.694	+	1317.1	18	0.96
chr15	39464508	39505863	SE588	2.685	+	1742.1	22	0.91
chr4	15651377	15696663	SE589	2.67	+	1557.2	9	0.87
chr11	129689050	129732573	SE590	2.667	+	1462.9	11	0.88
chr2	55842185	55846428	SE591	2.666	+	1294.6	9	0.87
chr13	48729308	48735744	SE592	2.663	+	1321.5	11	0.98
chr11	10526981	10563426	SE593	2.631	+	1361.7	12	0.89
chr11	79124103	79151011	SE594	2.625	+	1545	13	0.9
chr12	120662846	120703465	SE595	2.606	+	1561.1	9	0.87
chr17	27503181	27507870	SE596	2.602	+	1315	52	0.89
chr5	95401342	95432856	SE597	2.595	+	1423.2	15	0.9
chr11	129503284	129514127	SE598	2.593	+	1316.7	12	0.89
chr3	156798924	156808274	SE599	2.592	+	1390.3	11	0.98
chr2	102351710	102384129	SE600	2.576	+	1306.5	9	0.87
chr16	21311411	21315710	SE601	2.564	+	1551.6	10	0.87
chr4	123685038	123719602	SE602	2.55	+	1307.6	13	0.87
chr1	45265261	45286048	SE603	2.548	+	1428.5	17	0.91
chr15	90727075	90757368	SE604	2.541	+	1657.9	13	0.89
chr11	12130433	12160614	SE605	2.536	+	1514.3	12	0.96
chr6	27774866	27807803	SE606	2.534	+	1589.3	13	0.83
chr17	46984994	46995025	SE607	2.53	+	1424.4	35	0.92
chr12	13307300	13332682	SE608	2.513	+	1266.6	11	0.88
chr3	69248516	69262832	SE609	2.509	+	1428.4	12	0.97
chr18	20393779	20448910	SE610	2.506	+	1433	10	0.88
chr7	158595388	158623091	SE611	2.495	+	1655.9	11	0.9
chr6	42179935	42217754	SE612	2.494	+	1510.9	13	0.9
chr4	170145847	170165597	SE613	2.479	+	1324.5	24	0.94
chr4	57325878	57335476	SE614	2.476	+	1389	13	0.97
chr17	4736268	4764188	SE615	2.471	+	1462.9	59	0.93
chr2	208102454	208123507	SE616	2.466	+	1272	11	0.88
chr6	18015632	18057816	SE617	2.464	+	1740.4	26	0.9
chr11	109935619	109966513	SE618	2.459	+	1362.8	11	0.89
chr1	39639238	39680263	SE619	2.458	+	1740.1	12	0.97
chr10	65025105	65029901	SE620	2.448	+	1445.2	57	0.89
chr1	146633181	146644689	SE621	2.441	+	1373.2	14	0.97
chr11	20032142	20083924	SE622	2.43	+	1478.8	13	0.96
chr3	156391718	156424125	SE623	2.43	+	1656.2	12	0.97
chr1	202920794	202936372	SE624	2.429	+	1486.2	15	0.9
chr3	15810141	15840379	SE625	2.425	+	1429.4	10	0.97
chr6	114175811	114182225	SE626	2.409	+	1271.5	10	0.98
chr11	119551552	119573100	SE627	2.404	+	1846.3	10	0.87
chr2	9347221	9397100	SE628	2.387	+	1479.7	10	0.98
chr10	29910373	29958301	SE629	2.385	+	1742.9	13	0.98
chr6	88408271	88442615	SE630	2.385	+	1403.4	12	1.06
chr1	19248413	19283789	SE631	2.372	+	1654.2	15	0.84
chr18	3246446	3269982	SE632	2.363	+	1848.8	11	0.97
chr9	12772225	12799211	SE633	2.356	+	1483.9	11	0.98
chr3	57942168	58013746	SE634	2.353	+	1312.8	20	0.87
chr1	203594519	203633555	SE635	2.344	+	1363.9	21	0.96
chr2	143624339	143634217	SE636	2.343	+	1398.1	16	0.84
chr15	52153337	52173208	SE637	2.337	+	1648.5	10	0.87
chr1	32390449	32422319	SE638	2.333	+	1648.8	10	0.88
chr16	82660478	82672971	SE639	2.315	+	1849.6	14	0.9
chr17	43120259	43154566	SE640	2.315	+	1553.7	10	0.87
chr14	32836900	32853736	SE641	2.313	+	1270.8	12	0.89
chr11	10920197	10924505	SE642	2.305	+	1367.2	14	0.89
chr3	150061995	150094287	SE643	2.304	+	1392.6	15	0.84
chr2	43445419	43456571	SE644	2.297	+	1555.5	9	0.86
chr3	58974472	58986463	SE645	2.292	+	1736.3	9	0.98
chr3	149289340	149305282	SE646	2.286	+	1407.1	10	0.98
chr1	6639460	6686078	SE647	2.284	+	1740.5	11	0.87
chr13	52192094	52220367	SE648	2.272	+	1270.8	12	1.05
chr11	118111643	118166526	SE649	2.265	+	1515.9	11	0.89
chr5	142774362	142785605	SE650	2.261	+	1274.4	9	0.87
chr12	76326675	76348631	SE651	2.227	+	1356	18	0.91
chr6	4313187	4323859	SE652	2.227	+	1479.8	9	0.98
chr16	1727702	1757574	SE653	2.203	+	1249.5	9	0.86
chr3	46973441	47004964	SE654	2.195	+	1477.1	9	0.98
chr9	114714571	114728289	SE655	2.194	+	1249.6	13	0.9
chr2	242249052	242270320	SE656	2.192	+	1313.6	10	0.98
chr14	75688555	75727340	SE657	2.174	+	1659.1	15	0.85
chr1	179845015	179854216	SE658	2.168	+	1263.7	11	0.9
chr13	28181209	28219078	SE659	2.167	+	1476.7	9	0.86
chr17	5315356	5342445	SE660	2.149	+	1393.4	11	0.98
chr7	79762491	79781600	SE661	2.143	+	1356.5	15	1.03
chr3	152847997	152863887	SE662	2.097	+	1661.1	14	0.9
chr6	74224625	74234178	SE663	2.092	+	1364	10	0.88
chr4	157691117	157704720	SE664	2.087	+	1367.6	12	0.97
chr12	109197087	109251112	SE665	2.086	+	1358.2	18	1.11
chr5	150136562	150181334	SE666	2.085	+	1264	10	0.98
chr3	119862766	119897046	SE667	2.079	+	1343.4	10	0.98
chr4	48699393	48705442	SE668	2.079	+	1394.6	10	0.88
chr17	54989332	54995186	SE669	2.076	+	1251.3	21	0.91
chr12	53764130	53785115	SE670	2.072	+	1251.9	9	0.87
chr6	17863635	17877721	SE671	2.065	+	1264.3	19	0.95
chr6	112293190	112308720	SE672	2.064	+	1346.2	13	0.97
chr1	68145229	68155857	SE673	2.06	+	1738.2	15	0.84
chr13	48972432	48988026	SE674	2.058	+	1371.6	14	0.9
chr15	52120760	52139671	SE675	2.057	+	1264.3	20	0.94
chr11	35051166	35063047	SE676	2.043	+	1553.8	10	0.98
chr18	21450964	21465164	SE677	2.041	+	1280.2	15	0.91
chr3	57736731	57745012	SE678	2.035	+	1367.7	10	0.88
chr6	49496554	49531994	SE679	2.034	+	1354.7	12	0.98
chr1	85299471	85321345	SE680	2.032	+	1281.3	10	0.88
chr5	180668412	180689047	SE681	2.03	+	1351.1	19	0.96
chr20	43663795	43674078	SE682	2.025	+	1394.3	11	0.88
chr21	40418524	40424198	SE683	2.006	+	1374.3	18	0.91
chr10	76947888	76995478	SE684	1.999	+	1349	11	0.83
chr10	70938866	70941647	SE685	1.996	+	1280.1	9	0.98
chr17	17725649	17757130	SE686	1.993	+	1357.8	12	0.89
chr3	176887993	176920287	SE687	1.982	+	1653.6	14	0.9
chr3	111297027	111314824	SE688	1.97	+	1293.8	11	0.89
chr3	115502444	115524695	SE689	1.97	+	1282.5	11	0.98
chr4	157719364	157750826	SE690	1.969	+	1307.8	42	0.93
chr1	100110174	100126283	SE691	1.968	+	1463.6	10	0.88
chr2	26465347	26470460	SE692	1.966	+	1367.6	16	0.99
chr2	118845291	118882881	SE693	1.96	+	1464.6	13	0.9
chr2	230271459	230274618	SE694	1.959	+	1276	17	1
chr5	148851147	148869916	SE695	1.959	+	1274.9	12	0.88
chr5	158632720	158656057	SE696	1.948	+	1342.2	13	0.91
chr4	69205952	69239427	SE697	1.937	+	1392.3	10	1.07
chr11	58337215	58351091	SE698	1.926	+	1846.9	9	0.87
chr12	31661183	31678691	SE699	1.92	+	1283.4	9	0.98
chr2	9940039	9988003	SE700	1.899	+	1255.4	14	0.97
chr21	27487979	27543769	SE701	1.898	+	1255	10	0.87
chr4	139156561	139197937	SE702	1.897	+	1345	19	0.91
chr5	38815861	38855163	SE703	1.892	+	1253	15	0.97
chr9	110802116	110820234	SE704	1.892	+	1515	16	0.91
chr1	116915433	116921782	SE705	1.874	+	1249.1	12	0.89
chr9	127622257	127636536	SE706	1.87	+	1278.1	10	0.87
chr10	114205408	114222286	SE707	1.86	+	1650.5	11	0.98
chr1	33446280	33473653	SE708	1.859	+	1344.3	11	1.07
chr11	61128540	61160690	SE709	1.855	+	1343.7	23	1.02
chr13	41632536	41639349	SE710	1.854	+	1372.7	17	0.91
chr10	27441197	27445562	SE711	1.837	+	1246.8	16	0.89
chr2	202012964	202023346	SE712	1.836	+	1275.7	18	0.91
chr12	6421668	6451919	SE713	1.832	+	1347.3	16	0.85
chr3	98673652	98705679	SE714	1.832	+	1293.2	11	0.98
chr21	30630150	30638707	SE715	1.827	+	1285.4	11	0.97
chr1	151913273	151920106	SE716	1.822	+	1467.6	10	0.87
chr12	52672606	52679200	SE717	1.815	+	1348	19	0.91
chr20	39631499	39659568	SE718	1.802	+	1284.4	56	0.87
chr6	47665268	47669614	SE719	1.801	+	1467.8	14	0.9
chr6	139265857	139309918	SE720	1.8	+	1312.5	9	1.06
chr20	33865128	33907531	SE721	1.784	+	1649.7	12	0.97
chr5	73108481	73149057	SE722	1.784	+	1246	28	0.99
chr1	109739939	109783461	SE723	1.777	+	1285.6	13	0.9
chr2	192058626	192068419	SE724	1.776	+	1351.9	15	0.83
chr3	105078148	105089594	SE725	1.749	+	1287.2	10	0.88
chr14	20922299	20945845	SE726	1.747	+	1473.3	20	0.96
chr11	47197219	47238317	SE727	1.739	+	1292.1	16	0.85
chr14	77489701	77513172	SE728	1.727	+	1473.7	13	0.9
chr18	46455211	46484529	SE729	1.722	+	1308.2	10	0.87
chr2	173111565	173127430	SE730	1.712	+	1391.2	9	0.86
chr7	24780582	24797794	SE731	1.712	+	1289.7	15	0.9
chr5	140936675	140944519	SE732	1.707	+	1474.7	9	1.07
chr10	74007870	74037120	SE733	1.705	+	1277.3	12	0.89
chr7	45019070	45041818	SE734	1.688	+	1352.3	13	0.9
chr2	10715112	10738925	SE735	1.686	+	1256.6	16	0.85
chr15	71334402	71349026	SE736	1.654	+	1288.9	11	0.88
chr1	214740425	214755853	SE737	1.645	+	1255.8	19	0.91
chr20	328590	364696	SE738	1.634	+	1288.6	15	0.83
chr17	41437086	41446914	SE739	1.631	+	1289.9	9	0.87
chr15	94772659	94783576	SE740	1.584	+	1258.1	15	0.87
chr1	8580917	8602335	SE741	1.582	+	1474.1	10	0.87
chr11	102093125	102098520	SE742	1.58	+	1353.7	11	0.88
chr21	37692082	37710790	SE743	1.58	+	1470.7	40	0.89
chr8	18985122	19005159	SE744	1.573	+	1650.1	17	0.87
chr15	42564368	42568725	SE745	1.569	+	1469.6	23	0.91
chr2	85172974	85200913	SE746	1.569	+	1352.1	12	1.07
chr9	127414012	127428574	SE747	1.568	+	1286.6	11	1.17
chr7	22893902	22903607	SE748	1.567	+	1650.4	10	0.9
chr10	75004701	75023850	SE749	1.563	+	1291.7	9	0.87
chr6	150464392	150491483	SE750	1.56	+	1372.7	12	0.91
chr11	71812768	71826754	SE751	1.556	+	1473.2	19	0.91
chr8	128745979	128755950	SE752	1.552	+	1312.5	13	0.9
chr10	3890007	3895969	SE753	1.541	+	1274.5	10	0.87
chr10	75935606	75998487	SE754	1.524	+	1649.1	29	0.99
chr2	60756962	60780887	SE755	1.514	+	1312.2	9	0.98
chr8	120212782	120235519	SE756	1.507	+	1467.2	10	0.88
chr6	160387345	160421422	SE757	1.474	+	1468.5	9	0.87
chr14	55104172	55164701	SE758	1.465	+	1392.2	16	0.85
chr2	113869237	113896538	SE759	1.458	+	1245	12	0.9
chr16	87798675	87841356	SE760	1.439	+	1649.8	9	0.86
chr20	22355006	22371911	SE761	1.435	+	1244.6	12	0.87
chr3	101897697	101915437	SE762	1.416	+	1309.7	10	0.87
chr12	14517930	14557027	SE763	1.413	+	1354.6	9	0.87
chr18	3622375	3626122	SE764	1.41	+	1262.5	15	0.85
chr21	38710675	38752644	SE765	1.41	+	1466.7	21	0.91
chr12	7070478	7107646	SE766	1.382	+	1476	20	0.91
chr8	29512214	29533610	SE767	1.372	+	1475	11	0.88
chr11	85773811	85781404	SE768	1.361	+	1244.1	14	0.9
chr10	17684944	17689262	SE769	1.347	+	1259.1	9	0.97
chr3	11226998	11297319	SE770	1.334	+	1309.8	9	0.87
chr17	7587906	7592376	SE771	1.332	+	1258.6	9	0.86
chr3	171488773	171530686	SE772	1.322	+	1354.6	25	0.93
chr14	23598780	23654470	SE773	1.31	+	1464.8	9	0.86
chr16	9161580	9210032	SE774	1.266	+	1311.1	19	0.86
chr12	56497510	56523528	SE775	1.246	+	1258.4	11	0.84
chr11	27406659	27452184	SE776	1.245	+	1259.9	12	0.89
chr2	28600311	28630168	SE777	1.199	+	1260.5	17	0.86
chr1	93788162	93818126	SE778	1.193	+	1261.8	16	0.91
chr3	122503021	122519757	SE779	1.177	+	1466.7	12	0.97
chr10	27132867	27159128	SE780	1.164	+	1260.9	11	0.98
chr2	226979123	227002955	SE781	1.11	+	1262.2	11	0.97
